,Flight,Time,Length,Airline,AirportFrom,AirportTo,DayOfWeek,Class
535605,1814.0,1180.0,125.0,WN,MCO,BWI,3,1
535606,268.0,920.0,215.0,WN,LAS,MDW,7,1
535609,2381.0,865.0,100.0,WN,PDX,OAK,3,1
535615,1050.0,935.0,60.0,WN,BWI,PIT,3,1
535622,645.0,440.0,60.0,WN,TUS,ABQ,3,1
535625,1360.0,920.0,180.0,WN,FLL,PVD,6,1
535628,2977.0,775.0,245.0,WN,MCI,OAK,7,1
535629,984.0,675.0,120.0,WN,PHX,OKC,6,1
535630,724.0,1095.0,135.0,WN,HOU,ABQ,6,1
535637,16.0,920.0,80.0,WN,LAX,SFO,1,1
535639,2339.0,1135.0,85.0,WN,PHL,BOS,5,1
535654,3762.0,905.0,80.0,WN,LAS,RNO,1,1
535658,608.0,540.0,175.0,WN,MDW,RSW,6,1
535661,861.0,1040.0,275.0,WN,MDW,LAX,1,1
535665,771.0,790.0,330.0,WN,BWI,LAS,5,1
535668,684.0,1055.0,80.0,WN,PHX,LAX,4,1
535678,1866.0,1010.0,90.0,WN,MSP,MDW,3,1
535681,2210.0,420.0,60.0,WN,SEA,GEG,3,1
535684,1143.0,1050.0,130.0,WN,RDU,MDW,5,1
535690,837.0,1190.0,70.0,WN,SAN,PHX,3,1
535691,644.0,990.0,65.0,WN,BUR,SJC,2,1
535693,2904.0,420.0,150.0,WN,SAT,PHX,4,1
535694,241.0,600.0,135.0,WN,HOU,FLL,7,1
535696,3160.0,890.0,235.0,WN,BWI,AUS,6,1
535703,1079.0,855.0,100.0,WN,TPA,MSY,1,1
535705,1138.0,1250.0,105.0,WN,SJC,PDX,7,1
535713,2038.0,960.0,70.0,WN,CMH,BWI,3,1
535714,3238.0,1145.0,115.0,WN,ABQ,HOU,4,1
535717,1976.0,835.0,110.0,WN,BWI,IND,4,1
535723,501.0,650.0,220.0,WN,LAS,MDW,7,1
535726,1005.0,575.0,70.0,WN,PHX,ABQ,3,1
535728,1824.0,590.0,140.0,WN,ORF,MDW,4,1
535741,48.0,1160.0,60.0,WN,DAL,LIT,5,1
535742,2076.0,635.0,95.0,WN,SAN,RNO,6,1
535745,3915.0,695.0,135.0,WN,MDW,BOS,4,1
535748,810.0,870.0,85.0,WN,DAL,MCI,6,1
535750,724.0,365.0,160.0,WN,SEA,DEN,2,1
535755,872.0,450.0,255.0,WN,MDW,LAS,1,1
535760,196.0,670.0,160.0,WN,SEA,DEN,3,1
535762,778.0,440.0,90.0,WN,MDW,OMA,2,1
535774,401.0,555.0,135.0,WN,LAX,DEN,1,1
535776,1989.0,575.0,150.0,WN,DEN,BNA,5,1
535778,1021.0,970.0,315.0,WN,TPA,LAS,3,1
535781,224.0,1045.0,165.0,WN,FLL,ISP,1,1
535785,1348.0,930.0,250.0,WN,LAS,TPA,6,1
535787,973.0,1060.0,75.0,WN,BWI,LGA,4,1
535794,1360.0,660.0,205.0,WN,HOU,LAS,2,1
535801,1345.0,735.0,75.0,WN,ABQ,PHX,4,1
535803,3429.0,420.0,85.0,WN,OAK,SAN,4,1
535804,639.0,840.0,70.0,WN,DEN,AMA,6,1
535807,2905.0,1035.0,115.0,WN,ABQ,SAN,6,1
535810,1060.0,1215.0,75.0,WN,OAK,LAX,1,1
535811,863.0,1135.0,70.0,WN,DAL,MAF,3,1
535812,510.0,1025.0,80.0,WN,LAS,SLC,3,1
535817,39.0,1045.0,90.0,WN,HOU,ECP,4,1
535823,856.0,1100.0,85.0,WN,SFO,SAN,1,1
535826,1856.0,630.0,165.0,WN,MCI,MCO,3,1
535827,27.0,780.0,60.0,WN,DAL,HOU,2,1
535828,3008.0,1010.0,110.0,WN,LAX,ELP,6,1
535830,403.0,1040.0,95.0,WN,DEN,MCI,3,1
535832,628.0,865.0,135.0,WN,BWI,BHM,2,1
535834,912.0,1100.0,60.0,WN,FLL,MCO,3,1
535842,3138.0,690.0,185.0,WN,IND,DEN,3,1
535854,3567.0,475.0,55.0,WN,AUS,DAL,3,1
535863,2612.0,740.0,195.0,WN,FLL,MDW,6,1
535864,1066.0,1045.0,70.0,WN,SLC,BOI,2,1
535867,1375.0,1015.0,160.0,WN,BWI,FLL,6,1
535869,3395.0,880.0,70.0,WN,SAN,LAS,1,1
535873,1800.0,855.0,145.0,WN,BWI,MCO,6,1
535874,2833.0,980.0,95.0,WN,SAN,SFO,6,1
535881,1444.0,880.0,100.0,WN,ABQ,LAS,6,1
535884,2707.0,765.0,165.0,WN,LAX,SAT,2,1
535887,426.0,1045.0,200.0,WN,DEN,BWI,6,1
535890,1016.0,850.0,170.0,WN,MDW,HOU,2,1
535893,2356.0,405.0,110.0,WN,DAL,ABQ,1,1
535900,1084.0,855.0,110.0,WN,MDW,RDU,5,1
535901,502.0,485.0,170.0,WN,LAS,MCI,3,1
535906,346.0,410.0,125.0,WN,PDX,LAS,1,1
535907,392.0,1140.0,60.0,WN,ABQ,MAF,2,1
535924,636.0,875.0,85.0,WN,SNA,OAK,1,1
535928,625.0,1255.0,110.0,WN,PHX,DEN,2,1
535929,748.0,1105.0,125.0,WN,MCO,BWI,2,1
535931,2855.0,1050.0,65.0,WN,LBB,DAL,1,1
535934,1458.0,620.0,75.0,WN,SMF,ONT,1,1
535939,1149.0,515.0,80.0,WN,BUR,PHX,1,1
535940,1815.0,950.0,65.0,WN,LAS,SAN,3,1
535946,490.0,1150.0,75.0,WN,MSY,HOU,4,1
535948,294.0,695.0,80.0,WN,OMA,MDW,2,1
535977,3420.0,500.0,85.0,WN,LAS,SJC,3,1
535981,2842.0,960.0,70.0,WN,JAX,FLL,6,1
535982,3398.0,360.0,80.0,WN,ALB,BWI,3,1
535985,158.0,415.0,100.0,WN,ABQ,DAL,6,1
535986,843.0,895.0,75.0,WN,ABQ,PHX,3,1
535992,1233.0,1020.0,125.0,WN,MCO,BWI,7,1
535999,294.0,765.0,135.0,WN,STL,TPA,5,1
536000,1008.0,570.0,265.0,WN,STL,SEA,3,1
536002,1940.0,965.0,160.0,WN,MDW,MCO,6,1
536012,3508.0,465.0,105.0,WN,SJC,PHX,3,1
536013,1585.0,390.0,70.0,WN,MDW,CMH,1,1
536015,1081.0,930.0,165.0,WN,TUL,PHX,6,1
536023,746.0,535.0,125.0,WN,DEN,BOI,1,1
536030,1241.0,800.0,105.0,WN,SJC,PDX,2,1
536031,492.0,640.0,190.0,WN,AUS,SAN,1,1
536036,611.0,850.0,75.0,WN,SNA,SJC,1,1
536040,607.0,805.0,110.0,WN,BUF,MDW,1,1
536042,1717.0,1040.0,110.0,WN,DAL,ELP,7,1
536044,1751.0,540.0,75.0,WN,STL,CMH,4,1
536046,1615.0,1155.0,110.0,WN,MDW,BWI,4,1
536058,222.0,1225.0,70.0,WN,SAN,PHX,3,1
536063,1723.0,1125.0,70.0,WN,SAN,PHX,3,1
536069,3047.0,1010.0,70.0,WN,LAS,PHX,5,1
536072,35.0,995.0,65.0,WN,HOU,MSY,2,1
536073,992.0,885.0,105.0,WN,BUF,MDW,1,1
536077,3517.0,360.0,50.0,WN,PBI,TPA,5,1
536084,1459.0,480.0,155.0,WN,SAT,MDW,6,1
536088,801.0,1015.0,100.0,WN,ABQ,LAS,4,1
536092,2353.0,1155.0,135.0,WN,MCO,CMH,4,1
536096,771.0,745.0,115.0,WN,BNA,PHL,4,1
536102,252.0,705.0,265.0,WN,MDW,SNA,7,1
536107,1899.0,600.0,95.0,WN,SFO,LAS,6,1
536111,1233.0,1020.0,125.0,WN,MCO,BWI,4,1
536112,1548.0,1080.0,75.0,WN,OAK,LAX,4,1
536116,110.0,955.0,185.0,WN,BDL,MCO,3,1
536119,987.0,875.0,75.0,WN,PHX,ONT,5,1
536126,2264.0,390.0,100.0,WN,BNA,BWI,1,1
536131,1366.0,985.0,110.0,WN,MDW,BWI,4,1
536134,285.0,460.0,80.0,WN,LAX,TUS,1,1
536141,2812.0,920.0,95.0,WN,MDW,MCI,7,1
536144,1656.0,780.0,70.0,WN,SJC,LAX,5,1
536145,1256.0,1215.0,65.0,WN,OAK,BUR,5,1
536148,571.0,1080.0,75.0,WN,STL,CMH,3,1
536155,1930.0,1070.0,175.0,WN,LAS,HOU,4,1
536159,2048.0,485.0,90.0,WN,BNA,MDW,7,1
536162,2181.0,900.0,100.0,WN,RNO,PHX,7,1
536164,467.0,1110.0,70.0,WN,PHX,LAS,1,1
536168,244.0,880.0,280.0,WN,MDW,LAX,2,1
536169,2454.0,1225.0,100.0,WN,BWI,DTW,2,1
536177,2796.0,775.0,150.0,WN,SAT,PHX,1,1
536179,2038.0,710.0,60.0,WN,STL,MDW,4,1
536187,1522.0,470.0,105.0,WN,HOU,BNA,6,1
536190,894.0,935.0,75.0,WN,BWI,MHT,7,1
536191,567.0,630.0,55.0,WN,ABQ,ELP,4,1
536198,823.0,1155.0,295.0,WN,MDW,OAK,2,1
536205,1752.0,1090.0,155.0,WN,AUS,PHX,3,1
536212,888.0,540.0,125.0,WN,OAK,GEG,4,1
536216,133.0,1135.0,90.0,WN,LAS,OAK,3,1
536217,1135.0,705.0,170.0,WN,DEN,OAK,4,1
536221,3252.0,790.0,130.0,WN,SLC,SEA,1,1
536222,1769.0,500.0,105.0,WN,BNA,MCI,1,1
536226,678.0,705.0,70.0,WN,SAN,LAS,1,1
536230,767.0,995.0,90.0,WN,LAS,SMF,1,1
536234,824.0,730.0,75.0,WN,PHL,PIT,4,1
536235,1242.0,470.0,60.0,WN,ONT,LAS,4,1
536238,3245.0,360.0,155.0,WN,PDX,PHX,4,1
536242,186.0,1045.0,120.0,WN,JAN,MDW,3,1
536244,1325.0,655.0,120.0,WN,MCO,JAN,3,1
536245,2710.0,1060.0,140.0,WN,RDU,STL,4,1
536247,610.0,1135.0,80.0,WN,ABQ,PHX,4,1
536252,2849.0,995.0,135.0,WN,MDW,ISP,5,1
536253,739.0,1060.0,60.0,WN,TPA,FLL,1,1
536261,2807.0,895.0,120.0,WN,ABQ,HOU,2,1
536263,3421.0,660.0,70.0,WN,CMH,MDW,1,1
536275,669.0,835.0,80.0,WN,OKC,HOU,3,1
536279,1748.0,1055.0,55.0,WN,LAS,ONT,3,1
536280,754.0,1000.0,70.0,WN,SAN,LAS,7,1
536281,1809.0,735.0,225.0,WN,SAN,BNA,6,1
536287,3110.0,845.0,70.0,WN,PHX,SAN,3,1
536289,767.0,995.0,90.0,WN,LAS,SMF,3,1
536296,204.0,1155.0,145.0,WN,BWI,STL,1,1
536297,3145.0,1080.0,115.0,WN,SFO,PHX,5,1
536300,2311.0,1035.0,65.0,WN,BUR,LAS,6,1
536301,2049.0,810.0,205.0,WN,HOU,LAS,7,1
536303,861.0,1040.0,275.0,WN,MDW,LAX,4,1
536306,619.0,880.0,70.0,WN,RNO,LAS,4,1
536311,1809.0,635.0,70.0,WN,LAS,SAN,5,1
536315,2107.0,990.0,80.0,WN,SMF,SNA,3,1
536324,1435.0,935.0,245.0,WN,IND,PHX,5,1
536325,500.0,530.0,180.0,WN,SAN,HOU,2,1
536330,2798.0,1185.0,105.0,WN,PHX,DEN,3,1
536334,293.0,995.0,85.0,WN,SAN,OAK,7,1
536337,169.0,1110.0,85.0,WN,OMA,MDW,2,1
536341,130.0,635.0,70.0,WN,ABQ,TUS,3,1
536351,1233.0,1175.0,60.0,WN,BWI,PIT,4,1
536353,3675.0,435.0,70.0,WN,TUL,STL,3,1
536357,1289.0,1010.0,155.0,WN,SAT,MDW,4,1
536366,353.0,1095.0,65.0,WN,RNO,BOI,5,1
536382,3490.0,980.0,145.0,WN,ALB,MDW,4,1
536384,25.0,650.0,65.0,WN,LIT,DAL,7,1
536385,108.0,890.0,170.0,WN,MCO,MDW,1,1
536386,1323.0,465.0,135.0,WN,GEG,OAK,4,1
536387,918.0,1115.0,85.0,WN,OAK,BOI,5,1
536389,863.0,795.0,175.0,WN,MDW,RSW,2,1
536394,34.0,955.0,60.0,WN,DAL,LIT,7,1
536395,2811.0,1010.0,55.0,WN,SAT,HRL,4,1
536399,1566.0,510.0,235.0,WN,BWI,AUS,1,1
536411,193.0,1115.0,320.0,WN,BWI,PHX,2,1
536414,190.0,620.0,200.0,WN,LAS,MSY,5,1
536415,523.0,915.0,80.0,WN,SMF,LAS,3,1
536416,1116.0,1020.0,75.0,WN,LAS,RNO,1,1
536427,751.0,1280.0,75.0,WN,SJC,SAN,5,1
536432,1366.0,985.0,110.0,WN,MDW,BWI,3,1
536433,3063.0,455.0,125.0,WN,MCO,BWI,2,1
536436,2697.0,715.0,70.0,WN,BHM,MSY,1,1
536439,696.0,720.0,290.0,WN,LAX,BWI,3,1
536442,3674.0,1020.0,75.0,WN,SEA,BOI,1,1
536443,3845.0,1030.0,75.0,WN,SNA,SJC,2,1
536447,55.0,1280.0,60.0,WN,HOU,HRL,4,1
536451,2982.0,885.0,85.0,WN,DTW,BWI,7,1
536453,1486.0,1005.0,150.0,WN,OKC,PHX,2,1
536454,290.0,1055.0,65.0,WN,PHX,ABQ,5,1
536457,189.0,1165.0,100.0,WN,MHT,PHL,5,1
536470,831.0,485.0,185.0,WN,MDW,SAT,2,1
536474,1361.0,885.0,65.0,WN,LAS,LAX,2,1
536477,771.0,600.0,115.0,WN,AUS,BNA,2,1
536479,2029.0,1155.0,60.0,WN,LBB,DAL,3,1
536483,591.0,965.0,240.0,WN,IAD,DEN,3,1
536484,388.0,530.0,70.0,WN,PHX,SAN,3,1
536487,393.0,950.0,60.0,WN,GEG,BOI,3,1
536488,774.0,980.0,70.0,WN,PHL,PIT,3,1
536492,459.0,625.0,80.0,WN,TUS,LAS,5,1
536493,1016.0,1055.0,60.0,WN,HOU,HRL,3,1
536495,1697.0,995.0,130.0,WN,TPA,BWI,7,1
536498,877.0,850.0,65.0,WN,DAL,LBB,3,1
536501,1037.0,1280.0,85.0,WN,SAN,OAK,4,1
536504,2004.0,1005.0,65.0,WN,LAX,LAS,4,1
536505,1634.0,385.0,90.0,WN,BUF,BWI,1,1
536507,485.0,865.0,125.0,WN,DEN,AUS,2,1
536514,3654.0,820.0,50.0,WN,SAT,HOU,4,1
536516,585.0,520.0,270.0,WN,BDL,DEN,3,1
536517,1174.0,800.0,45.0,WN,AUS,HOU,3,1
536518,761.0,725.0,235.0,WN,BWI,AUS,1,1
536521,961.0,625.0,75.0,WN,ONT,OAK,5,1
536522,804.0,995.0,110.0,WN,BOI,DEN,2,1
536531,1134.0,705.0,265.0,WN,MDW,ONT,2,1
536532,921.0,1010.0,100.0,WN,MHT,BWI,2,1
536536,1931.0,1015.0,105.0,WN,STL,DAL,5,1
536538,993.0,670.0,85.0,WN,SFO,SNA,5,1
536541,591.0,965.0,240.0,WN,IAD,DEN,4,1
536542,1423.0,1040.0,70.0,WN,ISP,BWI,3,1
536559,2970.0,450.0,60.0,WN,IND,MDW,5,1
536564,2292.0,580.0,70.0,WN,OAK,ONT,5,1
536573,997.0,485.0,70.0,WN,SAN,PHX,3,1
536578,849.0,1120.0,165.0,WN,LAS,SEA,3,1
536580,591.0,1250.0,75.0,WN,LAX,SFO,4,1
536581,1576.0,455.0,80.0,WN,OAK,SNA,6,1
536583,3569.0,925.0,75.0,WN,ISP,BWI,6,1
536584,2339.0,925.0,130.0,WN,STL,PHL,6,1
536587,423.0,520.0,85.0,WN,SMF,SAN,6,1
536589,174.0,675.0,80.0,WN,BUR,SMF,4,1
536593,2097.0,1080.0,55.0,WN,MCI,STL,5,1
536600,1592.0,715.0,190.0,WN,BUF,FLL,2,1
536601,1107.0,390.0,70.0,WN,LIT,STL,5,1
536607,442.0,795.0,255.0,WN,SFO,MDW,3,1
536609,942.0,725.0,150.0,WN,PDX,PHX,3,1
536610,143.0,1120.0,90.0,WN,SAN,OAK,7,1
536611,3483.0,1190.0,65.0,WN,LAS,BUR,4,1
536612,425.0,780.0,145.0,WN,SAT,MCO,4,1
536617,270.0,665.0,180.0,WN,LAS,HOU,7,1
536620,26.0,1055.0,70.0,WN,LAS,PHX,6,1
536626,3067.0,1040.0,130.0,WN,RDU,MDW,2,1
536627,943.0,1010.0,65.0,WN,LAX,LAS,3,1
536628,1350.0,820.0,60.0,WN,SAT,DAL,6,1
536629,3415.0,870.0,60.0,WN,SAT,DAL,7,1
536633,3575.0,1270.0,55.0,WN,LAS,ONT,4,1
536634,165.0,1085.0,180.0,WN,FLL,HOU,2,1
536635,1252.0,705.0,185.0,WN,PVD,MCO,1,1
536638,1866.0,1010.0,90.0,WN,MSP,MDW,7,1
536642,1197.0,1195.0,80.0,WN,HOU,TUL,1,1
536643,1356.0,1060.0,100.0,WN,PIT,MDW,3,1
536644,1727.0,860.0,180.0,WN,FLL,STL,2,1
536650,1022.0,745.0,90.0,WN,BOS,BWI,3,1
536651,1680.0,1020.0,95.0,WN,ABQ,LAS,2,1
536652,840.0,1175.0,155.0,WN,BWI,TPA,4,1
536653,2412.0,525.0,195.0,WN,LIT,PHX,5,1
536658,2887.0,1045.0,135.0,WN,SNA,DEN,1,1
536660,772.0,710.0,145.0,WN,DEN,HOU,4,1
536661,1265.0,515.0,135.0,WN,MDW,BOS,2,1
536665,40.0,765.0,75.0,WN,MCO,ECP,2,1
536667,3518.0,690.0,190.0,WN,PHX,SEA,7,1
536669,181.0,730.0,70.0,WN,LAS,SNA,2,1
536675,2066.0,1060.0,70.0,WN,DTW,MDW,7,1
536679,1142.0,715.0,80.0,WN,BWI,BOS,2,1
536688,1832.0,680.0,80.0,WN,TUS,LAS,6,1
536690,354.0,845.0,125.0,WN,DEN,AUS,3,1
536694,3387.0,1245.0,75.0,WN,PHX,SNA,7,1
536695,3047.0,1010.0,70.0,WN,LAS,PHX,3,1
536696,3658.0,845.0,60.0,WN,SJC,BUR,3,1
536697,205.0,1190.0,110.0,WN,LAS,DEN,7,1
536698,642.0,855.0,75.0,WN,SFO,LAX,2,1
536700,1128.0,1070.0,140.0,WN,BNA,AUS,5,1
536701,973.0,635.0,145.0,WN,DEN,BNA,3,1
536707,705.0,1030.0,70.0,WN,OMA,STL,4,1
536709,1285.0,435.0,250.0,WN,SFO,MDW,2,1
536710,3926.0,595.0,135.0,WN,HOU,ABQ,3,1
536711,602.0,665.0,60.0,WN,HOU,HRL,1,1
536712,104.0,1170.0,185.0,WN,MDW,FLL,7,1
536713,2036.0,530.0,90.0,WN,BHM,MCO,1,1
536715,530.0,750.0,140.0,WN,DEN,MDW,4,1
536718,919.0,960.0,75.0,WN,BDL,BWI,3,1
536719,2381.0,1165.0,160.0,WN,LGA,MDW,7,1
536723,2116.0,510.0,155.0,WN,BWI,PBI,4,1
536724,685.0,1175.0,90.0,WN,BHM,MCO,5,1
536725,614.0,900.0,95.0,WN,IND,BWI,5,1
536726,838.0,610.0,70.0,WN,SMF,BUR,2,1
536728,160.0,510.0,280.0,WN,FLL,DEN,7,1
536729,1339.0,675.0,185.0,WN,MCI,PHX,6,1
536732,257.0,485.0,155.0,WN,ABQ,OAK,1,1
536734,719.0,1245.0,85.0,WN,MSY,DAL,1,1
536735,2484.0,885.0,255.0,WN,BHM,LAS,6,1
536740,523.0,955.0,105.0,WN,LAS,BOI,4,1
536741,669.0,360.0,80.0,WN,SMF,LAS,4,1
536743,27.0,1015.0,125.0,WN,ECP,BWI,7,1
536747,1171.0,810.0,180.0,WN,IND,DEN,1,1
536749,750.0,1030.0,75.0,WN,LAX,RNO,5,1
536753,490.0,1215.0,45.0,WN,HOU,AUS,1,1
536754,2725.0,545.0,85.0,WN,SFO,SAN,5,1
536762,2032.0,740.0,155.0,WN,FLL,BWI,2,1
536766,3684.0,725.0,85.0,WN,SAN,OAK,3,1
536767,123.0,990.0,315.0,WN,FLL,PHX,4,1
536769,2026.0,1180.0,60.0,WN,IND,MDW,3,1
536771,525.0,580.0,170.0,WN,LAX,AUS,7,1
536774,1546.0,1100.0,60.0,WN,RDU,BWI,3,1
536775,815.0,540.0,140.0,WN,RSW,BWI,2,1
536776,1243.0,1155.0,60.0,WN,STL,MDW,1,1
536777,2053.0,1030.0,95.0,WN,SFO,LAS,5,1
536781,916.0,470.0,165.0,WN,MCI,MCO,7,1
536784,56.0,1130.0,50.0,WN,CRP,HOU,1,1
536785,2871.0,1070.0,115.0,WN,DAL,ABQ,2,1
536786,2958.0,625.0,200.0,WN,SAT,LAX,7,1
536791,353.0,1240.0,65.0,WN,BOI,GEG,1,1
536796,3567.0,635.0,165.0,WN,TUL,PHX,2,1
536798,2959.0,420.0,185.0,WN,BDL,MCO,2,1
536799,1012.0,365.0,110.0,WN,MHT,BWI,3,1
536800,1106.0,1290.0,85.0,WN,PHX,BUR,2,1
536803,416.0,1165.0,170.0,WN,SEA,PHX,1,1
536804,767.0,995.0,90.0,WN,LAS,SMF,2,1
536805,854.0,405.0,100.0,WN,DAL,STL,4,1
536806,528.0,610.0,215.0,WN,LAS,IND,1,1
536807,324.0,795.0,80.0,WN,MCI,MDW,1,1
536811,2912.0,1135.0,165.0,WN,FLL,PHL,6,1
536814,3830.0,1060.0,75.0,WN,SNA,PHX,4,1
536816,2290.0,1130.0,60.0,WN,LAX,LAS,1,1
536818,1229.0,1245.0,125.0,WN,PHX,OAK,1,1
536831,2751.0,1065.0,65.0,WN,LAS,BUR,6,1
536832,927.0,390.0,70.0,WN,MDW,DTW,3,1
536837,2015.0,840.0,125.0,WN,MDW,MHT,2,1
536839,676.0,910.0,290.0,WN,CLE,LAS,6,1
536840,2568.0,645.0,75.0,WN,OAK,LAX,6,1
536841,2209.0,550.0,70.0,WN,SMF,BUR,3,1
536842,1542.0,570.0,165.0,WN,DEN,OAK,5,1
536857,292.0,845.0,300.0,WN,LAS,PVD,5,1
536862,3212.0,420.0,225.0,WN,BWI,HOU,7,1
536863,284.0,630.0,125.0,WN,PHX,SMF,4,1
536867,1753.0,665.0,70.0,WN,JAX,FLL,2,1
536872,3358.0,1255.0,80.0,WN,DEN,OMA,7,1
536879,313.0,995.0,75.0,WN,BWI,CLE,4,1
536880,581.0,1000.0,55.0,WN,JAX,TPA,2,1
536882,2170.0,490.0,50.0,WN,DAL,OKC,6,1
536894,1089.0,380.0,95.0,WN,SLC,DEN,4,1
536897,2105.0,1010.0,135.0,WN,MSY,MDW,3,1
536898,2875.0,1215.0,115.0,WN,STL,BWI,1,1
536914,1287.0,870.0,85.0,WN,ELP,AUS,5,1
536925,1166.0,1060.0,235.0,WN,BWI,AUS,5,1
536926,551.0,645.0,175.0,WN,MDW,RSW,3,1
536927,247.0,945.0,70.0,WN,DTW,MDW,3,1
536934,2797.0,635.0,95.0,WN,LAS,SMF,3,1
536937,850.0,910.0,180.0,WN,BWI,MSY,3,1
536938,790.0,360.0,115.0,WN,OAK,PHX,3,1
536940,606.0,1030.0,65.0,WN,STL,MCI,2,1
536945,3486.0,450.0,245.0,WN,MDW,PHX,4,1
536948,118.0,600.0,65.0,WN,ONT,PHX,7,1
536949,544.0,1020.0,180.0,WN,BWI,MCI,6,1
536953,16.0,775.0,135.0,WN,AMA,LAS,1,1
536963,2120.0,945.0,165.0,WN,STL,ABQ,6,1
536966,1723.0,1125.0,70.0,WN,SAN,PHX,3,1
536970,3743.0,450.0,195.0,WN,BOS,STL,2,1
536971,341.0,490.0,125.0,WN,DEN,BOI,5,1
536972,767.0,1110.0,140.0,WN,SMF,DEN,1,1
536975,978.0,1000.0,80.0,WN,SFO,SNA,3,1
536981,2028.0,1195.0,60.0,WN,DAL,SAT,6,1
536982,2248.0,430.0,245.0,WN,MDW,PHX,5,1
536985,2020.0,1085.0,75.0,WN,BOI,PDX,2,1
536990,41.0,1085.0,185.0,WN,HOU,PHL,4,1
537003,1207.0,785.0,255.0,WN,BWI,DEN,5,1
537015,1244.0,960.0,60.0,WN,RDU,BWI,2,1
537018,49.0,1110.0,60.0,WN,DAL,HOU,2,1
537020,1221.0,700.0,180.0,WN,FLL,PVD,1,1
537025,3501.0,480.0,95.0,WN,MSP,MDW,1,1
537033,746.0,535.0,125.0,WN,DEN,BOI,3,1
537035,882.0,930.0,105.0,WN,ORF,JAX,3,1
537036,2672.0,970.0,155.0,WN,FLL,BWI,7,1
537038,967.0,575.0,85.0,WN,MSY,BNA,1,1
537043,691.0,905.0,110.0,WN,MCO,MSY,1,1
537048,446.0,1245.0,65.0,WN,PHX,ABQ,3,1
537049,523.0,855.0,185.0,WN,TUL,LAS,7,1
537052,783.0,1205.0,65.0,WN,PHX,ELP,3,1
537053,1569.0,610.0,155.0,WN,MCO,STL,4,1
537055,300.0,745.0,115.0,WN,LAS,DEN,1,1
537060,370.0,790.0,55.0,WN,RNO,OAK,7,1
537061,1868.0,390.0,85.0,WN,OMA,MDW,3,1
537062,265.0,920.0,140.0,WN,GEG,LAS,4,1
537064,1321.0,860.0,80.0,WN,SAN,SJC,7,1
537065,1602.0,1020.0,105.0,WN,MDW,IAD,3,1
537071,1300.0,525.0,260.0,WN,BWI,DEN,6,1
537075,268.0,825.0,65.0,WN,SNA,LAS,1,1
537076,2601.0,1210.0,85.0,WN,LAS,SMF,6,1
537080,467.0,950.0,185.0,WN,MCI,PHX,1,1
537082,1229.0,950.0,120.0,WN,BWI,BNA,4,1
537091,1319.0,730.0,115.0,WN,LAS,DEN,5,1
537100,344.0,1020.0,225.0,WN,DEN,BOS,1,1
537105,2842.0,1135.0,100.0,WN,TPA,MSY,6,1
537111,215.0,865.0,80.0,WN,BUR,SMF,5,1
537113,351.0,495.0,310.0,WN,BUF,LAS,3,1
537115,52.0,1140.0,60.0,WN,HOU,DAL,3,1
537117,704.0,645.0,60.0,WN,BOI,SLC,5,1
537118,2147.0,1120.0,150.0,WN,LAS,SAT,6,1
537120,2808.0,390.0,105.0,WN,PDX,SLC,5,1
537121,379.0,370.0,125.0,WN,OAK,SEA,2,1
537134,825.0,1220.0,90.0,WN,SMF,PDX,3,1
537136,1880.0,485.0,95.0,WN,MSP,STL,5,1
537139,754.0,660.0,160.0,WN,MCO,BUF,2,1
537141,225.0,1015.0,115.0,WN,MKE,BWI,2,1
537144,1853.0,1150.0,95.0,WN,MHT,BWI,3,1
537149,281.0,685.0,80.0,WN,PIT,PHL,2,1
537153,2445.0,1210.0,80.0,WN,BUR,PHX,3,1
537158,1546.0,1185.0,100.0,WN,BWI,DTW,2,1
537159,3512.0,440.0,90.0,WN,SLC,DEN,2,1
537161,2086.0,1120.0,150.0,WN,FLL,BWI,6,1
537162,327.0,635.0,165.0,WN,LAS,SEA,1,1
537167,387.0,1250.0,55.0,WN,SJC,RNO,1,1
537168,3015.0,710.0,70.0,WN,LAS,PHX,6,1
537171,1122.0,785.0,270.0,WN,LAS,BWI,4,1
537184,598.0,1000.0,265.0,WN,LAS,MCO,5,1
537190,3494.0,1225.0,55.0,WN,AUS,DAL,4,1
537193,958.0,840.0,90.0,WN,DEN,TUL,2,1
537195,2354.0,820.0,245.0,WN,MDW,LAS,6,1
537200,43.0,1020.0,60.0,WN,DAL,HOU,4,1
537202,2300.0,620.0,210.0,WN,LAS,BNA,6,1
537209,1814.0,605.0,215.0,WN,LAX,MSY,2,1
537214,2005.0,1105.0,85.0,WN,BNA,JAX,4,1
537216,822.0,1145.0,295.0,WN,MDW,OAK,4,1
537217,742.0,715.0,85.0,WN,SMF,SAN,3,1
537221,683.0,495.0,100.0,WN,TPA,RDU,2,1
537224,1923.0,550.0,80.0,WN,BWI,BOS,4,1
537225,121.0,400.0,75.0,WN,ISP,BWI,4,1
537226,1309.0,700.0,290.0,WN,TPA,PHX,6,1
537235,1686.0,750.0,100.0,WN,MHT,PHL,5,1
537240,2621.0,1110.0,205.0,WN,AUS,LAX,5,1
537250,621.0,1110.0,250.0,WN,MDW,LAS,4,1
537251,1427.0,830.0,80.0,WN,MDW,BNA,1,1
537255,3752.0,920.0,60.0,WN,DAL,LIT,5,1
537258,539.0,935.0,160.0,WN,MCO,PVD,4,1
